-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  56.9474   longitude 24.1069 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 42.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2018,5,18,4.58,7.15,0.43,8.68,0.31,1.17,14.93,13.17,14.05,14.82,9.45,89.38,8.34,100.43,3.56,6.98,0.35,6.63,6.7
2018,5,19,7.76,7.89,0.73,7.12,0.44,1.53,12.64,7.26,9.95,12.92,6.31,72.09,0.02,101.32,5.72,7.06,4.03,3.03,3.6
2018,5,20,7.76,7.91,0.73,6.88,0.44,1.51,12.67,6.99,9.83,12.94,6.13,70.46,0.0,102.11,3.56,4.49,2.68,1.81,350.1
2018,5,21,7.74,7.92,0.72,7.17,0.45,1.61,15.59,9.94,12.77,15.28,7.51,70.93,0.0,102.23,2.79,3.65,1.73,1.92,86.6
2018,5,22,3.85,7.18,0.36,7.79,0.25,0.85,14.44,11.14,12.78,14.22,8.15,81.43,0.76,101.65,3.43,4.19,2.5,1.69,139.7
2018,5,23,5.01,7.38,0.46,8.23,0.32,1.14,14.43,11.08,12.75,14.61,8.11,81.16,0.9,101.71,2.68,4.64,0.38,4.26,338.3
2018,5,24,7.43,7.74,0.69,7.66,0.43,1.49,15.56,12.23,13.89,15.63,8.74,81.49,0.21,102.04,4.05,5.33,2.72,2.61,2.9
2018,5,25,7.5,7.76,0.69,7.85,0.44,1.73,17.38,13.57,15.48,17.22,9.54,79.79,0.02,102.17,4.04,4.94,3.08,1.86,78.5
2018,5,26,7.58,7.8,0.69,7.81,0.44,1.78,18.62,13.4,16.01,17.87,9.43,73.7,0.0,102.26,2.94,4.01,1.96,2.05,136.7
2018,5,27,7.54,7.85,0.69,7.96,0.44,1.74,18.53,14.36,16.44,18.37,10.05,77.96,0.04,102.12,2.78,5.11,0.12,4.99,21.9
2018,5,28,7.69,7.77,0.7,7.7,0.45,1.54,17.33,11.97,14.65,17.29,8.59,72.32,0.0,102.32,3.97,4.93,2.67,2.26,85.4
2018,5,29,7.46,7.67,0.68,8.24,0.44,1.77,19.88,15.02,17.45,19.61,10.55,75.54,0.03,101.95,2.4,3.76,1.68,2.08,170.4
2018,5,30,7.93,7.99,0.72,7.91,0.47,1.89,18.61,13.36,15.98,18.34,9.45,72.4,0.0,101.55,3.82,5.64,2.4,3.24,340.2
2018,5,31,7.92,8.23,0.71,7.29,0.46,1.77,15.83,11.11,13.47,16.17,8.14,75.2,0.02,101.69,4.57,5.98,3.27,2.71,59.1
2018,6,1,8.07,8.27,0.72,7.25,0.47,1.78,15.87,10.71,13.29,16.27,7.95,73.45,0.0,101.6,3.17,4.0,2.25,1.75,170.3
2018,6,2,7.85,7.92,0.7,7.67,0.46,1.71,17.44,12.45,14.94,17.66,8.98,74.06,0.0,100.82,2.77,4.23,0.54,3.69,310.3
2018,6,3,7.82,8.11,0.7,7.85,0.47,1.69,17.71,12.94,15.32,17.68,9.29,75.04,0.05,100.6,3.77,5.0,2.11,2.89,311.6
2018,6,4,6.39,7.85,0.57,8.25,0.4,1.62,16.21,12.12,14.16,16.24,9.11,77.42,0.69,99.83,7.11,9.28,3.43,5.85,293.1
2018,6,5,6.58,8.64,0.58,7.26,0.42,1.64,10.0,3.64,6.82,10.98,4.94,64.9,0.58,100.25,8.42,10.55,5.76,4.79,324.3
2018,6,6,6.55,8.58,0.58,7.57,0.41,1.4,10.9,4.07,7.49,11.8,5.05,63.96,0.06,101.25,5.25,6.97,2.81,4.16,315.9
2018,6,7,7.12,8.31,0.63,7.66,0.43,1.44,13.55,7.26,10.41,14.17,6.37,66.93,0.03,101.42,3.94,7.6,1.07,6.53,256.8
2018,6,8,6.71,7.94,0.59,7.93,0.42,1.65,14.66,9.5,12.08,14.91,7.38,71.82,0.13,101.07,4.41,7.85,2.71,5.14,312.4
2018,6,9,8.33,8.41,0.73,7.19,0.49,1.83,13.84,7.29,10.56,14.48,6.33,66.69,0.0,101.27,2.5,3.52,0.59,2.93,21.5
2018,6,10,7.72,8.21,0.68,7.7,0.47,1.79,17.41,9.91,13.66,16.37,7.65,62.27,0.0,100.88,2.01,3.28,0.24,3.04,214.7
2018,6,11,3.62,7.37,0.32,8.74,0.25,0.92,17.62,14.74,16.18,17.14,10.62,83.47,7.29,100.02,4.25,6.14,2.37,3.77,194.9
2018,6,12,3.89,8.04,0.34,8.73,0.29,1.14,15.64,13.09,14.37,15.93,9.46,85.21,2.07,99.65,4.92,6.06,3.47,2.59,283.5
2018,6,13,7.25,8.31,0.63,7.76,0.45,1.74,15.05,9.6,12.33,15.35,7.45,71.72,0.0,100.33,2.93,3.79,1.67,2.12,328.9
2018,6,14,7.03,8.09,0.61,8.14,0.44,1.74,17.46,10.17,13.81,17.45,7.75,63.57,0.0,100.69,1.31,2.76,0.09,2.67,251.1
2018,6,15,7.43,8.1,0.65,8.12,0.46,1.77,17.7,13.89,15.79,17.86,9.84,79.12,0.18,101.0,2.24,2.98,1.75,1.23,250.3
2018,6,16,6.66,7.98,0.58,8.39,0.42,1.65,18.36,14.48,16.42,18.66,10.21,79.22,0.26,101.18,2.09,2.98,1.14,1.84,63.1
2018,6,17,7.45,8.03,0.65,8.29,0.45,1.79,19.28,13.88,16.58,19.33,9.83,72.95,0.05,101.05,1.48,3.02,0.21,2.81,141.3
2018,6,18,6.74,7.61,0.59,8.26,0.4,1.58,17.9,13.11,15.51,17.88,9.37,74.04,0.16,101.03,3.54,5.21,2.18,3.03,256.7
2018,6,19,4.06,7.54,0.35,8.38,0.27,1.09,16.53,12.77,14.65,16.64,9.19,79.16,1.93,100.75,7.31,10.73,3.92,6.81,246.3
2018,6,20,8.04,8.4,0.7,7.73,0.5,2.12,15.98,10.53,13.25,16.37,7.9,71.87,0.06,100.86,6.79,8.25,4.97,3.28,261.7
2018,6,21,5.61,7.27,0.49,8.94,0.34,1.47,19.16,15.44,17.3,18.91,11.13,79.89,7.82,100.04,6.65,8.07,2.98,5.09,217.0
2018,6,22,6.21,8.39,0.54,8.02,0.41,1.77,13.79,9.22,11.51,14.46,7.29,75.01,6.49,99.97,8.99,12.59,3.68,8.91,239.7
2018,6,23,6.04,7.89,0.53,7.84,0.38,1.47,13.88,9.64,11.76,14.61,7.44,76.94,0.45,100.63,3.8,5.71,2.13,3.58,226.3
2018,6,24,1.5,7.44,0.13,8.38,0.13,0.46,12.54,9.97,11.25,12.98,7.62,84.53,9.8,100.44,5.21,7.57,3.2,4.37,335.6
2018,6,25,4.51,8.2,0.39,8.46,0.33,1.23,13.54,10.06,11.8,14.3,7.64,80.4,6.33,100.82,3.81,6.11,1.1,5.01,208.1
2018,6,26,6.75,8.03,0.59,8.28,0.42,1.59,16.37,11.51,13.94,16.47,8.35,74.22,0.08,101.77,2.02,3.09,0.62,2.47,108.3
2018,6,27,7.52,7.95,0.66,8.07,0.45,1.7,18.22,12.92,15.57,18.16,9.13,72.05,0.0,102.24,2.58,3.98,1.15,2.83,28.6
2018,6,28,7.97,8.24,0.7,8.02,0.48,1.93,19.6,13.43,16.51,19.17,9.51,68.7,0.0,101.75,1.73,3.44,0.42,3.02,45.4
2018,6,29,5.15,8.33,0.45,8.44,0.35,1.41,15.71,11.78,13.75,15.99,8.61,77.66,0.78,100.6,5.74,8.24,1.61,6.63,321.6
2018,6,30,7.0,8.49,0.61,7.93,0.44,1.67,14.11,8.08,11.09,14.63,6.69,68.33,0.07,100.87,7.08,8.9,5.17,3.73,8.7
2018,7,1,2.63,8.15,0.23,8.55,0.22,0.93,13.28,8.94,11.11,13.93,7.09,75.6,1.11,100.9,8.46,9.49,6.41,3.08,21.3
2018,7,2,2.43,8.03,0.21,8.61,0.21,0.88,13.44,11.72,12.58,13.82,8.6,89.44,8.51,100.24,4.97,7.84,1.76,6.08,29.9
2018,7,3,4.9,7.82,0.43,8.37,0.33,1.25,14.59,10.97,12.78,15.64,8.19,80.31,3.66,100.23,2.23,2.91,0.97,1.94,340.7
2018,7,4,4.86,7.93,0.43,8.7,0.34,1.36,15.5,12.47,13.99,16.36,9.02,82.92,0.46,100.25,2.8,3.86,2.01,1.85,321.3
2018,7,5,6.27,7.9,0.56,8.21,0.39,1.6,15.22,11.83,13.53,15.79,8.65,81.05,0.52,100.12,4.95,6.76,3.11,3.65,301.3
2018,7,6,5.39,8.03,0.48,8.6,0.37,1.58,16.56,12.19,14.38,16.77,8.88,76.97,0.16,100.08,6.38,7.92,4.46,3.46,296.7
2018,7,7,7.01,7.93,0.62,8.33,0.43,1.69,17.31,14.23,15.77,17.41,10.1,82.99,0.2,100.54,6.17,8.11,4.45,3.66,313.6
2018,7,8,7.54,8.13,0.67,8.04,0.46,1.83,17.0,13.46,15.23,17.33,9.57,80.57,0.1,100.8,5.82,6.71,4.75,1.96,315.8
2018,7,9,3.8,7.54,0.34,8.98,0.28,1.11,17.1,14.4,15.75,17.48,10.18,84.71,1.59,100.9,3.44,4.53,2.34,2.19,331.7
2018,7,10,4.5,7.32,0.4,9.09,0.3,1.19,18.57,15.15,16.86,18.55,10.65,81.35,1.21,101.22,2.3,3.3,1.26,2.04,57.6
2018,7,11,5.81,7.1,0.52,8.87,0.35,1.41,19.4,15.58,17.49,19.54,10.96,79.75,0.56,101.23,2.98,4.11,2.46,1.65,96.8
2018,7,12,5.49,7.39,0.5,8.99,0.35,1.5,20.41,16.39,18.4,20.18,11.59,78.56,1.25,100.98,3.16,4.61,0.98,3.63,106.5
2018,7,13,3.44,6.94,0.31,9.15,0.25,1.1,19.34,17.67,18.51,18.94,12.6,90.08,8.38,100.64,1.84,2.68,1.25,1.43,69.6
2018,7,14,4.23,7.23,0.39,9.12,0.29,1.27,20.54,17.77,19.16,20.17,12.7,84.69,2.88,100.49,3.22,4.6,1.95,2.65,34.6
2018,7,15,6.12,7.26,0.56,8.95,0.38,1.58,21.23,17.84,19.54,20.77,12.74,81.82,0.43,100.6,3.55,4.21,2.76,1.45,30.5
2018,7,16,5.72,7.1,0.52,9.0,0.36,1.55,22.12,19.39,20.75,21.49,14.04,84.95,1.92,100.68,3.62,4.17,3.07,1.1,56.1
2018,7,17,6.46,7.15,0.59,9.05,0.39,1.73,22.79,19.69,21.24,22.1,14.32,83.1,0.36,100.49,5.17,6.3,3.9,2.4,62.2
2018,7,18,7.1,7.43,0.66,8.9,0.42,1.75,23.09,18.84,20.97,22.61,13.59,77.89,0.13,100.42,4.79,6.07,2.75,3.32,64.7
2018,7,19,3.09,7.08,0.29,9.23,0.23,0.88,21.37,18.35,19.86,21.21,13.18,83.43,1.15,100.39,3.83,5.29,2.56,2.73,42.5
2018,7,20,6.21,7.0,0.58,8.89,0.37,1.51,21.79,18.39,20.09,21.92,13.23,82.03,0.52,100.21,2.54,3.3,1.09,2.21,348.8
2018,7,21,5.76,7.18,0.54,8.99,0.36,1.52,21.59,18.13,19.86,21.65,13.01,81.51,0.22,100.22,3.57,4.66,2.57,2.09,297.2
2018,7,22,6.36,7.13,0.6,8.86,0.38,1.62,22.03,17.83,19.93,22.24,12.74,78.49,0.08,100.49,2.08,3.36,0.6,2.76,328.7
2018,7,23,6.22,7.03,0.59,8.98,0.37,1.56,21.26,16.76,19.01,21.26,11.89,76.66,0.05,100.67,3.36,3.87,2.89,0.98,355.2
2018,7,24,4.23,6.93,0.4,9.51,0.28,1.28,21.8,18.86,20.33,21.73,13.55,83.89,3.0,100.77,2.27,3.23,1.22,2.01,39.9
2018,7,25,4.55,6.82,0.44,9.27,0.29,1.22,21.43,18.09,19.76,21.71,12.88,82.21,0.14,101.0,3.18,5.0,2.1,2.9,77.7
2018,7,26,5.24,6.66,0.5,9.3,0.32,1.29,21.84,18.33,20.08,22.07,13.03,81.41,0.27,101.31,2.91,4.0,2.12,1.88,69.9
2018,7,27,5.65,6.62,0.55,9.16,0.34,1.34,22.39,18.47,20.43,22.36,13.16,79.38,0.09,101.46,3.77,5.03,2.48,2.55,63.0
2018,7,28,5.23,6.41,0.51,9.5,0.32,1.39,23.29,20.62,21.95,23.13,15.08,85.49,3.39,101.05,4.98,6.24,3.93,2.31,94.6
2018,7,29,5.05,6.49,0.49,9.56,0.32,1.4,23.46,22.02,22.74,23.01,16.45,91.62,7.27,101.17,4.07,5.21,3.15,2.06,119.1
2018,7,30,5.59,6.45,0.55,9.39,0.33,1.45,24.34,21.28,22.81,23.97,15.65,84.04,1.36,101.43,3.55,4.81,2.32,2.49,138.1
2018,7,31,6.4,6.7,0.63,9.0,0.38,1.58,24.06,20.81,22.44,24.03,15.18,83.0,0.95,101.68,3.03,3.74,2.07,1.67,145.4
2018,8,1,6.99,7.0,0.7,8.41,0.4,1.7,23.1,18.64,20.87,23.18,13.25,77.09,0.11,101.77,3.05,4.15,1.78,2.37,143.3
2018,8,2,6.85,6.96,0.69,8.5,0.39,1.66,23.78,18.07,20.92,23.51,12.8,72.04,0.01,101.65,2.04,3.53,0.82,2.71,158.9
2018,8,3,5.0,6.3,0.51,9.27,0.3,1.4,23.08,18.7,20.89,22.88,13.42,77.08,0.93,101.22,3.17,4.75,2.08,2.67,282.4
2018,8,4,5.67,6.78,0.58,8.82,0.35,1.55,21.94,17.19,19.56,22.0,12.22,75.24,0.64,100.78,4.25,5.47,3.03,2.44,262.1
2018,8,5,5.53,6.75,0.57,8.83,0.34,1.38,21.09,17.16,19.12,21.43,12.23,79.26,2.17,100.38,4.47,5.32,3.35,1.97,277.1
2018,8,6,4.77,6.53,0.49,8.66,0.3,1.19,19.79,15.21,17.5,20.18,10.79,76.35,0.55,100.48,4.59,5.92,3.51,2.41,272.5
2018,8,7,4.39,6.63,0.46,8.77,0.28,1.1,19.37,13.14,16.26,19.63,9.37,67.83,0.18,100.94,2.55,3.5,0.37,3.13,300.6
2018,8,8,6.25,6.65,0.65,8.5,0.37,1.46,21.35,15.3,18.32,21.32,10.79,69.32,0.13,101.33,1.91,4.11,0.38,3.73,174.9
2018,8,9,6.2,6.56,0.65,8.58,0.37,1.55,22.64,17.88,20.26,22.47,12.72,75.4,0.0,101.48,5.3,6.19,4.43,1.76,174.2
2018,8,10,6.18,6.45,0.66,8.69,0.36,1.57,22.91,18.04,20.48,22.61,12.79,74.92,0.69,101.36,6.86,9.25,3.8,5.45,176.0
2018,8,11,2.26,5.39,0.24,9.0,0.16,0.7,18.53,14.5,16.51,19.2,10.24,78.59,7.04,101.29,2.81,6.09,1.13,4.96,254.5
2018,8,12,4.14,6.29,0.45,8.42,0.28,1.11,16.09,12.03,14.06,16.77,8.78,78.07,2.26,100.4,8.22,11.52,2.57,8.95,234.6
2018,8,13,4.9,6.19,0.53,8.2,0.3,1.18,17.24,11.4,14.32,17.61,8.4,69.56,0.29,100.49,4.99,8.53,0.48,8.05,262.4
2018,8,14,3.84,5.73,0.42,8.44,0.25,0.99,16.14,14.49,15.32,16.4,10.35,90.01,6.27,100.55,3.23,4.47,0.18,4.29,132.1
2018,8,15,3.73,5.84,0.41,9.15,0.25,1.01,18.8,16.1,17.45,19.2,11.41,84.95,2.08,100.37,3.85,5.25,2.09,3.16,278.4
2018,8,16,4.06,5.8,0.45,8.86,0.26,0.99,18.98,15.19,17.08,19.29,10.67,79.61,0.91,101.31,1.85,2.83,0.5,2.33,310.6
2018,8,17,4.74,5.66,0.53,8.54,0.28,1.06,19.33,15.82,17.57,19.61,11.11,81.18,0.16,101.47,3.38,3.84,2.72,1.12,169.5
2018,8,18,4.58,5.45,0.52,8.77,0.27,0.99,20.53,16.63,18.58,20.59,11.73,79.61,0.41,101.23,3.74,4.62,2.95,1.67,208.9
2018,8,19,2.7,5.28,0.31,8.67,0.19,0.71,17.56,15.16,16.36,17.74,10.71,86.1,1.59,101.12,5.09,7.3,3.49,3.81,240.4
2018,8,20,2.85,5.03,0.33,9.12,0.19,0.79,18.53,16.6,17.56,18.64,11.79,89.01,4.34,100.47,5.7,7.05,4.13,2.92,220.2
2018,8,21,4.68,6.03,0.55,8.1,0.29,1.09,16.52,11.86,14.19,17.2,8.68,74.87,0.8,100.77,6.74,7.72,5.18,2.54,309.6
2018,8,22,5.27,6.01,0.62,7.59,0.31,1.14,15.93,9.85,12.89,16.46,7.48,68.93,0.0,101.61,3.63,4.6,2.61,1.99,276.6
2018,8,23,5.9,5.92,0.7,7.45,0.34,1.2,16.91,11.68,14.3,17.13,8.56,73.05,0.0,101.19,5.08,6.45,3.99,2.46,191.5
2018,8,24,4.53,5.08,0.55,8.67,0.26,0.93,19.63,16.14,17.89,19.52,11.56,81.41,1.22,100.32,6.15,7.54,3.69,3.85,172.2
2018,8,25,1.33,4.3,0.16,8.96,0.1,0.38,17.46,14.67,16.06,17.6,10.5,84.16,8.89,100.26,2.63,3.46,1.04,2.42,280.9
2018,8,26,2.51,4.55,0.31,8.2,0.16,0.59,15.02,12.68,13.85,15.51,9.12,86.15,3.88,100.63,3.75,5.33,2.29,3.04,213.9
2018,8,27,4.06,5.21,0.5,7.97,0.24,0.78,14.84,10.98,12.91,15.11,8.11,79.26,0.1,101.03,3.11,3.55,2.23,1.32,231.1
2018,8,28,2.99,4.3,0.38,8.36,0.17,0.57,15.46,11.63,13.55,15.72,8.46,79.09,0.32,101.22,2.96,3.67,2.46,1.21,165.9
2018,8,29,3.14,4.43,0.4,8.52,0.18,0.62,16.32,11.54,13.93,16.25,8.39,74.87,0.03,101.43,2.09,2.55,1.4,1.15,47.4
2018,8,30,3.89,4.92,0.5,8.38,0.23,0.74,17.16,12.14,14.65,16.84,8.75,73.52,0.06,101.22,2.04,2.82,0.63,2.19,262.8
2018,8,31,3.06,4.5,0.4,8.6,0.18,0.67,17.65,14.62,16.14,17.57,10.3,82.98,0.69,101.28,3.53,4.57,2.63,1.94,138.7
2018,9,1,3.7,4.66,0.49,8.39,0.22,0.78,17.47,14.79,16.13,17.54,10.35,85.05,0.38,101.75,3.51,4.77,2.37,2.4,217.0
2018,9,2,4.63,5.13,0.61,8.01,0.27,0.95,17.13,14.09,15.61,17.49,9.84,83.37,0.05,102.21,2.28,2.92,1.63,1.29,309.0
2018,9,3,4.15,4.93,0.56,8.2,0.24,0.84,17.39,14.16,15.77,17.49,9.92,81.98,0.1,101.91,2.92,3.51,2.34,1.17,58.8
2018,9,4,2.73,4.26,0.37,8.71,0.17,0.57,17.39,15.49,16.44,17.62,10.91,88.75,2.55,101.15,2.83,4.2,1.42,2.78,71.4
2018,9,5,2.89,4.47,0.4,8.79,0.18,0.63,17.9,15.83,16.87,17.86,11.13,88.25,2.54,101.21,2.18,2.96,1.28,1.68,100.1
2018,9,6,4.19,4.64,0.58,8.29,0.24,0.77,18.3,15.18,16.74,18.07,10.68,82.91,0.1,101.17,2.55,3.68,1.99,1.69,103.1
2018,9,7,3.85,4.44,0.54,8.27,0.22,0.72,18.86,14.78,16.82,18.51,10.42,78.16,0.01,101.11,4.16,5.03,2.84,2.19,134.6
2018,9,8,3.86,4.46,0.55,8.18,0.22,0.7,18.36,14.57,16.47,18.28,10.25,79.91,0.01,101.35,3.46,4.5,2.58,1.92,165.5
2018,9,9,2.89,4.24,0.42,8.43,0.18,0.62,16.2,14.47,15.34,16.22,10.14,89.7,1.6,101.72,1.56,2.46,0.86,1.6,305.1
2018,9,10,3.9,4.37,0.57,8.2,0.22,0.73,17.11,14.1,15.6,17.12,9.91,83.38,1.27,101.66,2.07,2.77,0.72,2.05,95.2
2018,9,11,3.17,4.23,0.47,8.14,0.19,0.63,16.4,13.34,14.87,16.62,9.49,82.96,1.34,101.17,4.91,9.26,2.55,6.71,197.3
2018,9,12,2.97,4.47,0.45,8.52,0.19,0.77,16.08,11.59,13.84,16.23,8.54,76.18,0.74,100.52,9.38,10.79,7.24,3.55,245.5
2018,9,13,4.29,4.77,0.65,7.38,0.25,0.83,14.36,9.56,11.96,14.71,7.37,74.64,0.01,101.1,5.73,7.41,3.74,3.67,259.2
2018,9,14,3.54,4.55,0.55,7.24,0.21,0.66,13.47,9.35,11.41,13.8,7.25,78.07,0.08,101.32,4.48,5.67,3.46,2.21,243.5
2018,9,15,3.15,4.22,0.49,7.64,0.19,0.62,12.83,10.01,11.42,13.23,7.65,83.98,1.78,101.09,4.76,5.59,3.44,2.15,211.1
2018,9,16,4.03,4.53,0.64,7.32,0.23,0.67,13.39,8.65,11.02,13.72,6.94,74.84,0.19,101.24,5.44,7.21,4.4,2.81,276.8
2018,9,17,1.85,3.7,0.3,8.07,0.13,0.39,13.65,10.86,12.25,13.81,8.09,84.08,0.82,101.02,7.54,10.51,4.69,5.82,235.2
2018,9,18,3.24,3.96,0.53,7.88,0.19,0.62,15.84,12.66,14.25,15.71,9.08,82.36,0.1,101.11,4.45,5.31,3.25,2.06,237.8
2018,9,19,3.83,3.85,0.64,7.7,0.2,0.63,16.86,13.79,15.33,16.59,9.82,83.71,0.07,100.84,5.53,6.89,4.06,2.83,224.9
2018,9,20,3.56,3.78,0.6,8.21,0.2,0.6,16.9,14.12,15.51,16.58,10.02,84.25,0.11,100.98,4.99,6.64,3.83,2.81,222.9
2018,9,21,3.36,3.53,0.58,8.25,0.18,0.57,18.39,14.58,16.49,17.86,10.37,79.28,0.01,100.58,6.02,9.08,3.39,5.69,182.4
2018,9,22,1.75,3.79,0.3,7.78,0.12,0.4,13.8,9.02,11.41,13.95,7.26,73.65,2.83,100.01,8.37,10.06,5.59,4.47,228.2
2018,9,23,2.58,3.7,0.46,7.44,0.15,0.4,11.27,7.82,9.54,11.81,6.63,80.19,1.85,99.88,7.75,9.26,5.53,3.73,232.2
2018,9,24,2.65,3.76,0.48,7.36,0.17,0.45,9.7,6.49,8.09,10.37,6.06,80.94,2.11,99.95,5.27,7.63,1.38,6.25,322.5
2018,9,25,2.93,3.94,0.53,7.09,0.17,0.39,9.09,3.43,6.26,9.76,4.82,68.63,0.3,101.48,7.43,9.5,5.42,4.08,324.8
2018,9,26,0.9,3.35,0.17,7.3,0.07,0.2,9.18,7.56,8.37,9.59,6.55,89.8,16.32,101.06,10.55,15.03,5.45,9.58,237.1
2018,9,27,3.07,3.63,0.58,7.57,0.18,0.54,12.6,7.64,10.12,12.6,6.63,73.68,2.45,100.34,8.67,12.51,6.47,6.04,274.9
2018,9,28,2.08,3.59,0.4,7.97,0.13,0.45,10.64,7.52,9.08,11.16,6.61,81.48,2.98,100.16,8.69,13.55,4.28,9.27,284.5
2018,9,29,2.8,3.62,0.54,7.09,0.16,0.38,8.39,3.73,6.06,9.18,4.94,74.03,0.43,101.45,5.03,7.18,3.88,3.3,278.4
2018,9,30,1.17,3.2,0.23,7.83,0.08,0.25,9.43,6.51,7.97,9.64,6.03,82.53,0.78,100.92,8.87,10.42,7.02,3.4,221.9
2018,10,1,3.19,3.33,0.64,6.74,0.17,0.44,9.12,5.31,7.22,9.61,5.56,79.02,0.02,100.52,4.65,6.54,3.04,3.5,197.3
2018,10,2,1.86,3.17,0.38,7.53,0.12,0.32,9.57,6.75,8.16,9.99,6.17,83.73,1.44,99.9,5.09,7.89,2.65,5.24,230.7
2018,10,3,1.18,3.03,0.25,7.81,0.09,0.22,6.98,5.98,6.48,7.89,5.89,93.39,10.22,99.07,5.99,10.3,0.92,9.38,215.1
2018,10,4,2.41,3.29,0.51,7.21,0.14,0.3,6.9,3.2,5.05,7.56,4.77,78.02,1.29,100.8,6.72,10.7,3.5,7.2,320.8
2018,10,5,0.83,2.56,0.18,8.14,0.06,0.2,10.03,8.83,9.43,10.04,7.2,92.65,3.72,101.08,6.93,9.17,3.6,5.57,229.7
2018,10,6,2.59,2.89,0.57,7.47,0.14,0.42,12.2,9.54,10.87,11.76,7.4,84.84,0.65,100.69,6.41,7.87,3.89,3.98,218.8
2018,10,7,1.28,2.5,0.29,7.66,0.09,0.24,8.29,7.16,7.73,8.72,6.33,92.64,5.48,100.31,4.59,9.04,2.97,6.07,306.1
2018,10,8,2.14,3.01,0.49,6.76,0.13,0.29,7.42,4.07,5.74,7.39,5.02,80.58,0.02,101.63,4.8,7.11,2.67,4.44,225.7
2018,10,9,2.55,2.77,0.59,7.08,0.14,0.29,9.37,6.27,7.82,9.57,5.88,82.0,0.61,101.49,7.35,8.39,6.54,1.85,212.9
2018,10,10,1.75,2.63,0.41,7.7,0.1,0.26,11.45,9.41,10.43,11.23,7.27,88.06,0.15,101.77,5.12,7.15,0.85,6.3,251.7
2018,10,11,1.57,2.6,0.38,7.69,0.1,0.27,11.48,10.19,10.84,11.27,7.57,91.41,0.31,102.52,2.7,4.32,0.2,4.12,146.9
2018,10,12,2.65,2.65,0.65,6.85,0.13,0.34,10.99,9.46,10.22,10.9,7.23,90.35,0.15,102.48,5.21,6.16,4.2,1.96,173.2
2018,10,13,2.44,2.53,0.61,6.96,0.12,0.3,10.83,9.8,10.32,10.68,7.43,92.57,0.16,102.3,4.46,5.64,3.2,2.44,197.5
2018,10,14,2.57,2.61,0.66,6.91,0.13,0.29,11.04,9.97,10.51,10.74,7.52,91.63,0.14,102.13,4.86,6.01,3.64,2.37,186.2
2018,10,15,2.6,2.62,0.68,6.49,0.13,0.28,10.11,7.46,8.78,10.02,6.38,84.95,0.0,101.77,5.79,6.45,5.05,1.4,179.0
2018,10,16,2.34,2.42,0.63,6.74,0.12,0.25,10.14,8.05,9.09,9.96,6.63,87.47,0.01,101.62,4.75,5.87,3.09,2.78,195.2
2018,10,17,2.3,2.33,0.63,6.6,0.11,0.23,9.48,7.87,8.68,9.4,6.54,89.51,0.1,101.68,3.87,4.93,2.94,1.99,196.0
2018,10,18,2.05,2.17,0.57,7.06,0.1,0.21,10.38,8.7,9.54,10.26,6.95,88.92,0.12,101.34,3.95,4.8,2.92,1.88,220.3
